state,district,market,commodity,variety,arrival_date,arrivals_tonnes,min_price,max_price,modal_price,year,month
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,01/01/2024,11.71,200.0,1670.0,200.0,2024,1
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,02/01/2024,5.99,1148.0,1782.0,1148.0,2024,1
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,03/01/2024,13.88,1210.0,2012.0,1210.0,2024,1
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,04/01/2024,16.33,986.0,2006.0,986.0,2024,1
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,05/01/2024,38.79,400.0,1727.0,400.0,2024,1
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,06/01/2024,40.68,280.0,1790.0,280.0,2024,1
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,08/01/2024,39.86,570.0,1624.0,570.0,2024,1
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,09/01/2024,26.6,511.0,1875.0,511.0,2024,1
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,10/01/2024,18.86,583.0,1214.0,583.0,2024,1
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,11/01/2024,36.97,534.0,1454.0,534.0,2024,1
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,12/01/2024,26.41,450.0,1825.0,450.0,2024,1
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,13/01/2024,36.33,381.0,1706.0,381.0,2024,1
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,16/01/2024,42.49,856.0,2151.0,856.0,2024,1
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,17/01/2024,45.15,220.0,1900.0,220.0,2024,1
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,18/01/2024,122.88,474.0,1524.0,474.0,2024,1
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,19/01/2024,179.94,100.0,1451.0,100.0,2024,1
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,20/01/2024,92.27,150.0,1033.0,400.0,2024,1
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,23/01/2024,32.12,376.0,1154.0,376.0,2024,1
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,24/01/2024,64.97,214.0,1011.0,214.0,2024,1
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,25/01/2024,106.49,134.0,1133.0,700.0,2024,1
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,27/01/2024,123.42,201.0,1297.0,201.0,2024,1
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,29/01/2024,125.9,140.0,1138.0,140.0,2024,1
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,30/01/2024,88.31,180.0,924.0,250.0,2024,1
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,31/01/2024,79.35,229.0,973.0,229.0,2024,1
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,01/02/2024,87.88,170.0,999.0,170.0,2024,2
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,02/02/2024,45.81,200.0,1024.0,200.0,2024,2
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,03/02/2024,77.15,200.0,1100.0,200.0,2024,2
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,05/02/2024,42.8,220.0,1116.0,700.0,2024,2
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,06/02/2024,34.97,264.0,1016.0,264.0,2024,2
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,07/02/2024,39.27,182.0,1194.0,1000.0,2024,2
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,08/02/2024,35.05,213.0,1025.0,213.0,2024,2
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,09/02/2024,41.3,180.0,1257.0,200.0,2024,2
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,10/02/2024,33.05,222.0,1122.0,222.0,2024,2
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,12/02/2024,27.29,188.0,1451.0,188.0,2024,2
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,13/02/2024,45.6,190.0,1311.0,190.0,2024,2
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,15/02/2024,47.79,100.0,1149.0,200.0,2024,2
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,16/02/2024,43.2,329.0,1119.0,329.0,2024,2
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,17/02/2024,29.91,443.0,1152.0,443.0,2024,2
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,19/02/2024,24.46,430.0,1497.0,430.0,2024,2
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,20/02/2024,29.94,220.0,1811.0,1811.0,2024,2
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,21/02/2024,26.21,274.0,2550.0,274.0,2024,2
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,22/02/2024,12.12,746.0,2550.0,746.0,2024,2
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,23/02/2024,41.18,330.0,2550.0,400.0,2024,2
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,24/02/2024,19.84,243.0,1163.0,243.0,2024,2
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,27/02/2024,105.88,323.0,1593.0,600.0,2024,2
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,28/02/2024,56.83,400.0,1242.0,400.0,2024,2
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,29/02/2024,78.44,240.0,1449.0,1449.0,2024,2
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,01/03/2024,42.78,210.0,1219.0,1219.0,2024,3
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,02/03/2024,32.77,160.0,1045.0,1045.0,2024,3
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,04/03/2024,39.13,350.0,2072.0,600.0,2024,3
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,05/03/2024,32.67,250.0,2350.0,2350.0,2024,3
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,06/03/2024,48.71,350.0,1843.0,1843.0,2024,3
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,07/03/2024,36.97,200.0,1701.0,1701.0,2024,3
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,09/03/2024,39.03,320.0,1389.0,1389.0,2024,3
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,11/03/2024,42.71,400.0,1625.0,1625.0,2024,3
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,12/03/2024,42.46,274.0,1362.0,1362.0,2024,3
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,13/03/2024,33.27,249.0,1472.0,1472.0,2024,3
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,14/03/2024,44.02,240.0,2111.0,500.0,2024,3
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,15/03/2024,32.57,280.0,2000.0,2000.0,2024,3
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,16/03/2024,45.81,200.0,1950.0,1950.0,2024,3
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,18/03/2024,65.39,180.0,1949.0,1949.0,2024,3
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,19/03/2024,30.38,200.0,1950.0,200.0,2024,3
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,20/03/2024,31.76,220.0,1896.0,1896.0,2024,3
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,21/03/2024,42.17,416.0,1739.0,1739.0,2024,3
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,22/03/2024,31.45,500.0,1557.0,900.0,2024,3
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,23/03/2024,23.8,310.0,1850.0,1850.0,2024,3
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,26/03/2024,28.64,1496.0,1800.0,1800.0,2024,3
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,27/03/2024,39.46,360.0,1700.0,1700.0,2024,3
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,28/03/2024,43.38,384.0,1650.0,1650.0,2024,3
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,29/03/2024,40.06,518.0,1650.0,1650.0,2024,3
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,01/04/2024,67.37,355.0,1425.0,1425.0,2024,4
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,02/04/2024,86.92,120.0,1293.0,1200.0,2024,4
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,03/04/2024,115.59,140.0,1300.0,1300.0,2024,4
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,04/04/2024,57.03,267.0,1600.0,1600.0,2024,4
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,05/04/2024,61.79,200.0,1843.0,1843.0,2024,4
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,06/04/2024,70.48,498.0,1600.0,1400.0,2024,4
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,08/04/2024,50.9,682.0,1811.0,1811.0,2024,4
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,13/04/2024,85.94,341.0,1699.0,500.0,2024,4
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,15/04/2024,186.82,374.0,1711.0,1600.0,2024,4
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,16/04/2024,52.44,519.0,1764.0,1650.0,2024,4
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,18/04/2024,74.04,676.0,1750.0,1750.0,2024,4
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,19/04/2024,70.75,400.0,1751.0,800.0,2024,4
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,20/04/2024,58.68,100.0,1700.0,1700.0,2024,4
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,22/04/2024,82.03,339.0,1850.0,1800.0,2024,4
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,23/04/2024,80.87,600.0,2061.0,2061.0,2024,4
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,24/04/2024,182.85,300.0,1711.0,1400.0,2024,4
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,25/04/2024,152.01,200.0,1554.0,1300.0,2024,4
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,26/04/2024,103.01,325.0,1651.0,1651.0,2024,4
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,27/04/2024,86.51,300.0,1825.0,1825.0,2024,4
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,29/04/2024,175.42,250.0,1632.0,400.0,2024,4
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,30/04/2024,190.57,100.0,4000.0,1201.0,2024,4
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,02/05/2024,364.98,202.0,2250.0,300.0,2024,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,03/05/2024,334.59,210.0,1822.0,300.0,2024,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,04/05/2024,351.91,248.0,2039.0,400.0,2024,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,06/05/2024,442.95,325.0,2600.0,500.0,2024,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,07/05/2024,413.52,247.0,2931.0,500.0,2024,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,08/05/2024,494.24,310.0,1801.0,500.0,2024,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,09/05/2024,213.775,300.0,1955.0,500.0,2024,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,White,09/05/2024,213.775,450.0,451.0,500.0,2024,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,10/05/2024,214.34,400.0,2011.0,1100.0,2024,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,11/05/2024,238.2,309.0,1825.0,1800.0,2024,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,15/05/2024,479.84,320.0,1813.0,400.0,2024,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,16/05/2024,348.19,250.0,1690.0,400.0,2024,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,17/05/2024,492.25,173.0,1735.0,400.0,2024,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Other,18/05/2024,147.485,1475.0,1475.0,1400.0,2024,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,18/05/2024,147.485,250.0,4529.0,1400.0,2024,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,20/05/2024,299.61,200.0,1683.0,400.0,2024,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,21/05/2024,286.43,300.0,1600.0,800.0,2024,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,22/05/2024,250.87,123.0,6550.0,1300.0,2024,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Bellary,23/05/2024,75.945,451.0,451.0,1530.0,2024,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,23/05/2024,75.945,365.0,1829.0,1530.0,2024,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,24/05/2024,253.74,176.0,1811.0,500.0,2024,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,25/05/2024,148.13,380.0,1771.0,1250.0,2024,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,27/05/2024,259.84,250.0,1560.0,600.0,2024,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,28/05/2024,230.16,400.0,1781.0,600.0,2024,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,29/05/2024,96.41,400.0,2100.0,1500.0,2024,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,White,29/05/2024,96.41,651.0,651.0,1500.0,2024,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,30/05/2024,182.16,156.0,1887.0,1700.0,2024,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,31/05/2024,163.42,361.0,1926.0,600.0,2024,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,01/06/2024,237.39,200.0,2026.0,900.0,2024,6
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,White,03/06/2024,150.85,1582.0,1582.0,1600.0,2024,6
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,03/06/2024,150.85,129.0,2578.0,1600.0,2024,6
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,04/06/2024,238.02,100.0,1950.0,600.0,2024,6
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,05/06/2024,357.27,170.0,2181.0,600.0,2024,6
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,06/06/2024,295.62,313.0,2092.0,1400.0,2024,6
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,07/06/2024,550.7,200.0,2000.0,1300.0,2024,6
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,08/06/2024,443.53,200.0,2211.0,600.0,2024,6
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,10/06/2024,576.61,200.0,2761.0,2300.0,2024,6
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,11/06/2024,608.53,478.0,2350.0,2000.0,2024,6
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,12/06/2024,622.88,250.0,2299.0,1800.0,2024,6
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,13/06/2024,560.74,400.0,2298.0,600.0,2024,6
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,14/06/2024,617.59,400.0,2300.0,1800.0,2024,6
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,15/06/2024,371.45,100.0,2510.0,2100.0,2024,6
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,18/06/2024,365.7,451.0,2503.0,2100.0,2024,6
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,19/06/2024,486.91,500.0,8887.0,2300.0,2024,6
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,White,20/06/2024,220.41,740.0,740.0,2700.0,2024,6
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,20/06/2024,220.41,461.0,3150.0,2700.0,2024,6
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,21/06/2024,415.31,580.0,3010.0,2000.0,2024,6
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,22/06/2024,323.53,500.0,2910.0,2700.0,2024,6
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,24/06/2024,390.52,571.0,2911.0,2600.0,2024,6
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,25/06/2024,383.47,438.0,3010.0,2700.0,2024,6
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,26/06/2024,383.58,500.0,2863.0,2100.0,2024,6
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,27/06/2024,373.42,367.0,2850.0,2800.0,2024,6
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,28/06/2024,135.285,700.0,2759.0,1500.0,2024,6
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Bellary,28/06/2024,135.285,2000.0,2000.0,2000.0,2024,6
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,29/06/2024,292.84,500.0,2711.0,2700.0,2024,6
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,01/07/2024,414.77,749.0,2950.0,2500.0,2024,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,02/07/2024,460.61,422.0,3000.0,2700.0,2024,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,03/07/2024,511.71,500.0,2903.0,2000.0,2024,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,04/07/2024,382.57,300.0,3015.0,2700.0,2024,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,05/07/2024,221.085,856.0,3124.0,2900.0,2024,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,White,05/07/2024,221.085,2750.0,2750.0,2900.0,2024,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,06/07/2024,421.17,800.0,2950.0,2900.0,2024,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,08/07/2024,512.54,768.0,2900.0,2700.0,2024,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,09/07/2024,327.26,500.0,2861.0,2600.0,2024,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,10/07/2024,442.2,700.0,2804.0,2800.0,2024,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,11/07/2024,386.59,949.0,2811.0,2500.0,2024,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,12/07/2024,373.49,950.0,2800.0,2400.0,2024,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,13/07/2024,323.14,798.0,2811.0,2600.0,2024,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,15/07/2024,341.9,1000.0,2811.0,2300.0,2024,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,16/07/2024,240.59,800.0,2801.0,2100.0,2024,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,18/07/2024,426.11,851.0,2851.0,2300.0,2024,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,19/07/2024,254.425,600.0,2761.0,2600.0,2024,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,White,19/07/2024,254.425,2487.0,2487.0,2487.0,2024,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,White,20/07/2024,206.705,2471.0,2471.0,2471.0,2024,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,20/07/2024,206.705,700.0,2725.0,2600.0,2024,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,22/07/2024,119.86,800.0,2771.0,2725.0,2024,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,White,22/07/2024,119.86,2500.0,2500.0,2500.0,2024,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,23/07/2024,387.55,828.0,2711.0,2600.0,2024,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,24/07/2024,207.805,1030.0,2810.0,2400.0,2024,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,White,24/07/2024,207.805,2400.0,2400.0,2400.0,2024,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,White,25/07/2024,193.155,1349.0,2579.0,2579.0,2024,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,25/07/2024,193.155,800.0,2772.0,2500.0,2024,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,26/07/2024,320.93,550.0,2701.0,2400.0,2024,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,27/07/2024,311.76,650.0,2728.0,2600.0,2024,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,29/07/2024,274.18,400.0,2727.0,2100.0,2024,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,30/07/2024,340.64,886.0,2725.0,2300.0,2024,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,31/07/2024,379.79,900.0,2707.0,2400.0,2024,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,01/08/2024,272.97,1000.0,2800.0,2600.0,2024,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,02/08/2024,308.25,943.0,2752.0,2500.0,2024,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,03/08/2024,248.93,800.0,2754.0,2500.0,2024,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,05/08/2024,129.86,800.0,2950.0,2900.0,2024,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,White,05/08/2024,129.86,2515.0,2515.0,2515.0,2024,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,06/08/2024,181.855,700.0,3000.0,2300.0,2024,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,White,06/08/2024,181.855,2245.0,2245.0,2245.0,2024,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,White,07/08/2024,200.225,2700.0,2883.0,2883.0,2024,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,07/08/2024,200.225,800.0,2971.0,2800.0,2024,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,08/08/2024,447.2,800.0,3254.0,3100.0,2024,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,10/08/2024,359.015,150.0,3472.0,3000.0,2024,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,White,10/08/2024,359.015,2557.0,2557.0,2557.0,2024,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,12/08/2024,597.98,1100.0,3517.0,3300.0,2024,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,13/08/2024,612.99,800.0,3511.0,3200.0,2024,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,14/08/2024,435.54,800.0,3650.0,3100.0,2024,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,White,14/08/2024,435.54,3183.0,3325.0,3325.0,2024,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,White,16/08/2024,320.38,3050.0,3050.0,3050.0,2024,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,16/08/2024,320.38,880.0,3971.0,3000.0,2024,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,17/08/2024,277.57,800.0,3316.0,2900.0,2024,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,20/08/2024,142.47,952.0,3350.0,3300.0,2024,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,21/08/2024,193.65,800.0,3611.0,3200.0,2024,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,22/08/2024,454.43,1345.0,3607.0,3400.0,2024,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,23/08/2024,755.15,600.0,3800.0,3400.0,2024,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,24/08/2024,763.04,825.0,3700.0,3551.0,2024,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,27/08/2024,416.41,200.0,3751.0,3500.0,2024,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,28/08/2024,616.4,500.0,3700.0,3500.0,2024,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,White,29/08/2024,379.495,3350.0,3350.0,3350.0,2024,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,29/08/2024,379.495,800.0,3525.0,3000.0,2024,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,30/08/2024,376.595,686.0,3415.0,3000.0,2024,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,White,30/08/2024,376.595,2755.0,2802.0,2802.0,2024,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,31/08/2024,220.43,749.0,3511.0,3200.0,2024,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,White,31/08/2024,220.43,3216.0,3216.0,3216.0,2024,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,03/09/2024,570.63,800.0,4021.0,3500.0,2024,9
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,04/09/2024,712.59,800.0,3911.0,3300.0,2024,9
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,05/09/2024,720.96,800.0,3800.0,3600.0,2024,9
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,06/09/2024,650.8,600.0,3700.0,3000.0,2024,9
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,07/09/2024,385.96,567.0,3721.0,3400.0,2024,9
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,09/09/2024,360.93,600.0,3461.0,3300.0,2024,9
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,White,09/09/2024,360.93,3251.0,3299.0,3299.0,2024,9
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,10/09/2024,382.32,500.0,3532.0,3200.0,2024,9
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,11/09/2024,401.96,723.0,3800.0,3700.0,2024,9
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,12/09/2024,324.175,500.0,3852.0,3300.0,2024,9
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,White,12/09/2024,324.175,1251.0,3200.0,3200.0,2024,9
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,13/09/2024,426.23,800.0,3951.0,3500.0,2024,9
